text,first span,second span,correct_answer,answer
"По данным пресс-службы СУ СК РФ по краю, последним было раскрыто убийство девушки, совершенное в мае 2002 года в станице Кущевская. По версии следствия, с жертвой расправился Вадим Палкин, который обвиняется в убийстве главы администрации Кущевского района Бориса Москвича, а также убийстве брата предполагаемого главаря кущевской банды Сергея Цапка – Николая.",жертвой,предполагаемого главаря кущевской банды Сергея Цапка,False,False
"Тем временем полиция в присутствии понятых зафиксировала одно захоронение останков животных рядом со входом в приют ""Эко Вешняки"". ТАСС располагает фотографиями соответствующих документов. В полицейском протоколе говорится, что участок захоронения находится справа от главного входа в приют, примерно в 10 метрах, останки лежат в 30-сантиметровом углублении и смешаны с сухой землей и листвой. Один из волонтеров с места событий сообщил ТАСС, что это трупы собак.","приют ""Эко Вешняки""",места событий,True,False
"Он также добавил: ""Теперь мы должны создать новый договор о безопасности, точно такой же, как программа ленд-лиза"". Порошенко аргументировал свою позицию тем, что санкции, введенные западными странами в ответ на действия России в Крыму и на юго-востоке Украины, не достаточно эффективно действуют. ""Когда дело доходит до агрессии, никакие санкции уже не помогают"", - считает украинский лидер.",санкции,России,False,False
Бывший президент Украины Виктор Янукович неожиданно явился в Дрогомиловский суд Москвы и дал показания в качестве заинтересованного лица по иску бывшего депутата Верховной Рады Владимира Олейника о признании произошедших на Украине в 2014 году событий государственным переворотом. В Киеве тем временем суд санкционировал задержание экс-главы государства.,Бывший президент Украины Виктор Янукович,экс-главы государства,True,False
"""Особое внимание будет уделено вопросам доставки пациентов из Апатитов в Кировск"", - говорится в сообщении пресс-службы Ковтун. ""Я уже дала поручения министру здравоохранения и главному врачу кировско-апатитской больницы, чтобы они лично прошли весь маршрут. И хотя расстояние между городами небольшое (порядка 20 километров) и дорога там хорошая, но если люди жалуются, то требуется дополнительное внимание"", - заявила губернатор.",министру здравоохранения,главному врачу кировско-апатитской больницы,False,False
"Некоторые представители правоохранительных органов также сообщили, что следствие еще должно тщательно проверить все детали. Чиновники, которые говорили на условиях анонимности, сказали, что операция в Ираке завершилась взятием под стражу двух человек, третьего до сих пор разыскивают. Источник в разведслужбах передал федеральным властям, что эти три человека в Ираке планировали встретиться со своими оперативными агентами в Нью-Йорке, пишет американская газета (перевод на сайте Inopressa.ru).",эти три человека,Чиновники,False,False
"Волкова напоминает, что допрос должен состояться по уголовному делу, по которому она является защитником оппозиционеров Сергея и Анастасии Удальцовых и ""ряда других граждан, которые в настоящий момент не желают раскрывать сведения о себе"". Как отмечает юрист, согласно статье об адвокатской деятельности, защитник ""не вправе давать свидетельские показания об обстоятельствах, которые стали ему известны"".",обстоятельствах,уголовному делу,False,False
"В Ульяновске неизвестные напали на главу местного отделения партии ПАРНАС и по совместительству члена Общественной палаты Ульяновской области Александра Брагина. Нападение было совершено возле дома молодого человека, когда он вышел из подъезда и направлялся к своей машине. В настоящее время Брагин находится в Центральной городской больнице, сообщается на сайте ПАРНАСа.",Брагин,молодого человека,True,False
"""Дальше все зависит от скорости работы Госдумы, - заявил не так давно заместитель министра юстиции России Юрий Любимов. - Понятно, что документ большой. Сейчас в проекте стоит дата вступления в силу - 1 сентября 2012 года. Теоретически она может подвинуться, но я очень надеюсь, что уже в этом году мы увидим обновленный ГК"".",проекте,документ,True,False
"Депутаты городского совета Мурманска на заседании в четверг единогласно проголосовали за отставку мэра города Сергея Субботина. За несколько дней до этого депутаты выставили градоначальнику ""неуд"" за годовой отчет о работе и предложили добровольно уйти в отставку. Решение депутатов поддержал губернатор Дмитрий Дмитриенко, а сам Субботин намерен обжаловать его в суде, пишет ""Коммерсант"".",сам Субботин,градоначальнику,True,False
"Ранее стало известно, что в Иерусалиме в понедельник, 5 сентября, состоялась встреча премьер-министра Израиля Беньямина Нетаньяху и заместителя министра иностранных дел РФ, специального посланника президента России на Ближнем Востоке Михаила Богданова. Премьер-министр представил позицию Израиля, согласно которой он всегда готов к встрече с Махмудом Аббасом без предварительных условий, поэтому он взвешивает предложение президента России и проверяет возможную дату встречи. Накануне представитель ПНА в Москве Абд ан-Нафит Нуфаль сообщил, что Махмуд Аббас дал принципиальное согласие на проведение встречи с Нетаньяху в столице РФ.",Махмуд Аббас,президента России,False,False
"Как сообщается 27 апреля на сайте ФСБ, в марте 2018 года спецслужба пресекла деятельность четырех членов ""спящей ячейки"" ИГ*. По утверждению спецслужбы, эта группа прибыла из Нового Уренгоя и ""планировала совершение серии резонансных террористических актов на территории Московского региона"". При этом их деятельность координировалась с территории Сирии посредством мессенджера Telegram, отмечается в пресс-релизе.",ФСБ,спецслужба,True,False
"Ким Хан Сол - сын Ким Чен Нама, старшего сына лидера КНДР. Сам Ким Чен Нам проживает в Китае. В 2001 году его задержали власти Японии за попытку проникновения в эту страну с поддельным доминиканским паспортом. После этого, предполагают наблюдатели, он утратил шансы на приход к власти.",эту страну,Японии,True,False
"Между тем независимые эксперты сомневаются, что граждане будут довольны государственной оценкой. По мнению участника рабочей группы по кадастровой оценке, профессора Государственного университета по землеустройству Сергея Коростелева, на выходе кадастровая оценка от ГБУ получится выше рыночной. ""Реально улучшить качество по этой методике практически невозможно. Там даже не прописаны критерии точности"", - отметил он.",граждане,независимые эксперты,False,False
"NEWSru Israel пишет, что МВД Болгарии квалифицировало происшествие как теракт, и напоминает: в самом начале года израильские СМИ сообщили, что власти опасаются терактов против израильтян в Болгарии. Согласно этой информации, теракт пытаются организовать боевики шиитской террористической организации ""Хизбаллах"" в рамках мести за убийство начальника оперативного отдела группировки Имада Мугнии в Дамаске. По этим сообщениям, власти Израиля попросили болгарские силы безопасности принять дополнительные меры для защиты израильских туристов. (Прим. NEWSru.com: скорее всего, по совпадению, как раз в среду в Сирии в теракте погиб заместитель министра обороны по вопросам безопасности генерал Асеф Шавкат, которого считали причастным к тому громкому убийству.)",группировки,"шиитской террористической организации ""Хизбаллах""",True,False
"В ходе акции ее участники, передвигаясь отдельными группами, предприняли несколько попыток собраться в центре города, однако этому мешали сотрудники правоохранительных органов и оппозиции неоднократно пришлось менять маршрут следования. Сначала они, скандируя лозунги ""Свобода!"" и ""Отставка!"", пытались приблизиться к Площади Фонтанов, потом прошлись по улице Низами и далее - в район железнодорожного вокзала. На всех участках маршрута силы правопорядка разгоняли участников акции, в итоге последние решили разойтись.",район железнодорожного вокзала,центре города,False,False
"Лавров, выступая в МГИМО 1 сентября, в очередной раз указал, что, с точки зрения Москвы, должны для разрешения ситуации предпринять западные страны. ""Главное, чтобы Вашингтон и Брюссель потребовали от Киева того же, чего они требуют во всех других конфликтах, - прекратите использовать тяжелые вооружения, авиацию против гражданских объектов, против мирных жителей"", - передает слова министра ИТАР-ТАСС.",Лавров,министра,True,False
"После публикации дневников председателя КГБ Ивана Серова, из которых выяснилось, что арестованный Виктор Абакумов, который до Серова возглавлял госбезопасность, признался на допросе, будто приказ ликвидировать Валленберга исходил от Сталина и министра иностранных дел Вячеслава Молотова, родственники шведского дипломата вновь начали настаивать на доступе к документам. Серов не сомневался, что Валленберг был ликвидирован в 1947 году.",Валленберга,шведского дипломата,True,False
"Сотрудники правоохранительных органов столицы по фотографиям и видеозаписям с камер наблюдения разыскивают водителя автомобиля Bentley, который в минувшее воскресенье на Каширском шоссе сбил пешехода и скрылся. 47-летний москвич Игорь Ильин в критическом состоянии с многочисленными травмами был госпитализирован в горбольницу №7, однако спасти его жизнь врачам не удалось.",47-летний москвич Игорь Ильин,пешехода,True,False
"Молодой человек, по его словам, решил остаться в машине, подождать, когда они вернутся из магазина, и посмотреть, как священнослужитель на этот раз посадит в машину ребенка. Судя по снятому видео, все произошло по прежнему сценарию.",священнослужитель,Молодой человек,False,False
"Ющенко не подписал этот закон, и парламент сначала отменил действующий закон о госзакупках вместе с упразднением Тендерной палаты, а 20 мая принял в первом чтении проект закона о госзакупке, где уполномоченным органом по вопросам госзакупки является Министерство экономики, а существования Тендерной палаты не предусматривается. Сейчас госзакупками занимается Минэкономики, однако уверенности в прозрачности всех процедур по-прежнему нет.",этот закон,действующий закон о госзакупках,False,False
"Женщина уже больше десяти лет не видела своих дочерей. Когда ее захватили в заложники, девочкам было 8 и 10 лет. С тех пор Паркер сумела несколько раз позвонить им, чтобы сообщить, что ""с ней все в порядке"" и она их любит и скучает. Пресса сообщает, что муж пленницы был очень рад ее возвращению. Агент ФБР Сальвадор Хернандез, которые ведет дело Дайла, говорит, что верит в рассказ женщины. Несмотря на то что заложников редко удерживают столько времени, это, в принципе, вероятно. Между тем в историю, рассказанную освобожденной женщиной, верят далеко не все.",муж пленницы,Паркер,False,False
"""Я ранее говорил, но снова повторяю для особо забывчивых, что не поехал бы в США, если бы мне посулили в качестве призовых все валютные запасы страны. Но хочу огорчить Минфин и спецслужбы, приносящие ему на подпись ""акты Магнитского"" с указанием моей фамилии. Известные во всем мире великие американцы приезжают систематически ко мне в гости, а отдельные планируют поселиться в Чечне. И в гробу они видели ваши санкции"", - подчеркнул он.",страны,Чечне,False,False
"Рассказав о трех встречах в Нью-Йорке с президентом США Бараком Обамой, украинский лидер сообщил, что Вашингтон пообещал Киеву новые образцы вооружений. В их числе контрбатарейные радары большой дальности, которые нужны украинской стороне ""как воздух"".",Киеву,украинской стороне,True,False
"Федеральная служба безопасности (ФСБ) РФ потребовала от жителя Петербурга Валерия Острякова, дважды проигравшего суд ведомству, пытаясь получить доступ к материалам уголовного дела своего деда Василия Острякова, осужденного по статье 58-1а УК РСФСР (измена родине), компенсацию расходов на поездки своего представителя в Северную столицу. Сумма иска составляет 26 430 рублей 20 копеек.",своего представителя,жителя Петербурга Валерия Острякова,False,False
"Уполномоченный при президенте РФ по правам ребенка Павел Астахов назвал чудовищным убийство ребенка няней в Москве. Ранее сообщалось, что на северо-западе столицы в одной из квартир после пожара было обнаружено тело четырехлетней девочки с отрезанной головой. Подозреваемую в жестокой расправе по горячим следам задержала полиция.",няней,Подозреваемую в жестокой расправе,True,False
"Задержанный уже дал признательные показания и сейчас находится в СИЗО. Он утверждает, что мальчик оскорбил его грубым словом, в ответ на которое тот стал избивать малыша. Как рассказал порталу начальник следственного отдела по Центральному району Читы Андрей Беспечанский, на бесчеловечную жестокость подростка спровоцировало слово ""лох"".",мальчик,подростка,False,False
"""На южной окраине Крымска от трассы А-146 перпендикулярно к ней и поперек реки Адагум отходит шоссе. Его высота над уровнем реки - около семи метров. Вот здесь и наступил критический момент. Дорога на протяжении 800 метров фактически образовала дамбу. Ворота для пропуска воды были как будто большими - 80 метров, но и этот широкий проем стал забиваться крупным и мелким мусором и в конце концов оказался полностью перекрыт… Когда колоссальный объем воды прорвал спонтанно образовавшуюся плотину, гигантская семиметровая волна... ринулась на город и затопила его. Ширина бешено несущегося вала превышала 800 метров"", - рассказал ученый.",Крымска,город,True,False
"Девушка рассказала, что они с другом поехали покататься, а после того как случилось ДТП, мужчина бросил автомобиль и сбежал. Как выяснило издание Life News, Эмиль Даржонов и его брат Артур хорошо знают Аслана, совершившего ДТП. Аслан учился в одном классе с Артуром. Теперь братья хотят сами найти сбежавшего друга, ведь он забрал куртку, в которой были права, деньги и ключи от машины. Даржоновы сильно переживают из-за пострадавшего в аварии автомобиля, ремонт которого стоит очень дорого. О погибшем пешеходе в беседе с изданием они даже не упомянули.",мужчина,Эмиль Даржонов,False,False
"Президент Чечни Рамзан Кадыров встревожен ситуацией вокруг чеченских беженцев в Польше, попытавшихся захватить поезд, чтобы добраться до Страсбурга. Действия беженцев он назвал ""шагом отчаяния"" и возложил ответственность за произошедшее на Варшаву.",чеченских беженцев в Польше,беженцев,True,False
"Ответ Израиля на эти заявления последовал немедленно. Как говорится в заявлении канцелярии премьер-министра, Израиль возобновит военные действия, если ""Хизбаллах"" не выполнит требований резолюции 1701 СБ ООН.",заявлении канцелярии премьер-министра,Ответ Израиля,True,False
"""Хватит прыгать по заграницам"", - говорит Дымовский Медведеву. ""У вас есть Россия, разберитесь сначала здесь, – советует он. – Я понимаю, Путин там, Зорькин, Драгунцев, или как там начальника УСБ, Нургалиев – ладно, хрен с ними. Я понимаю, что у них задача поставлена уничтожить Россию. Они только борются сейчас за деньги, острова покупают в Тихом океане. Но Вы-то все-таки еще президент. По-простому говорю, как мужику, у Вас есть совесть, честь мужицкая?"".",Дымовский,Я,True,False
"Высший арбитражный суд решил, что если правительство или отраслевое ведомство государства выпускает акт, отменяющий или смягчающий ответственность за то или иное правонарушение, то такому документу можно придать обратную силу. Такой вывод содержит прецедент, созданный на этой неделе ВАС, пишет РБК daily. Поводом послужило рассмотрение спора ООО ""Торговый дом ""Солар"" с Росфиннадзором.",акт,такому документу,True,False
"Согласно материалам следствия, на которые ссылается Legal Report, вознаграждение топ-менеджеров ""РусГидро"" зависело от финансовых результатов компании, пишет РБК. Чтобы увеличить бонусы, Дод и Финкель не отразили в финансовой отчетности за 2013 год бумажные убытки на 12,4 млрд рублей от обесценивания 84,39% акций РАО ""Энергетические системы Востока"", 29,8% ""Якутскэнерго"" и 1,04% ""Дальневосточной энергетической компании"".",компании,"""РусГидро""",True,False
"В минувшую среду он, например, посчитал вполне нормальным при резюмировании итогов социологического исследования назвать основными ценностями среди молодежи ""секс и деньги"". Тогда как на самом деле в исследовании ""материальная обеспеченность"" заняла 7-ю строчку из 9-ти, а ""секс"" - и вовсе последнюю в рейтинге приоритетных ценностей, полученном в результате опроса. Заявление Астахова было быстро подхвачено СМИ, а на последовавшее следом за ним опровержение от МГУ, на базе которого проводилось исследование, никто уже не обратил никакого внимания"".",исследовании,Заявление Астахова,False,False
"""Мы также пришли к выводу, что при формировании международных сил для Ливана должен соблюдаться тщательный и сбалансированный отбор с тем, чтобы войска ООН не становились на чью-либо сторону"", - сказал Хамид Албар. Кроме того, заявил он, ""национальный состав Временных сил ООН должен быть согласован с правительством Ливана"". Пока же, заметил малайзийский министр, ""дата начала отбора миротворцев в войска ООН не определена"".",войска ООН,Временных сил ООН,True,False
"С очередной ""оказией"" с Земли космонавты получили не только топливо, воду, аппаратуру, кислород и стандартные рационы питания. По просьбе командира Падалки, который 21 июня отметит на орбите свой день рождения, специалисты послали экипажу 5 кг помидоров и 8 кг яблок, а также по килограмму лука и чеснока. Все овощи и фрукты упакованы в специальные контейнеры, позволяющие сохранять свежие плоды в течение нескольких месяцев. А в посылке от психологов космонавт найдет 10 плиток шоколада и коробку шоколадных конфет, которыми он сможет украсить праздничный стол.",космонавт,командира Падалки,True,False
"Судя по всему, Минобрнауки ""услышало эти слова: в приказе министра четко говорится, что речь идет об изучении именно фрагментов ""Архипелага ГУЛАГа"". Кроме того, еще осенью прошлого года министерство направило в российские школы методические рекомендации, согласно которым было расширено изучение творческого и историко-культурного наследия Солженицына, как на уроках литературы, русского языка и развития речи, так и в курсе отечественной истории ХХ - начала ХХI веков.",Минобрнауки,министерство,True,False
"""Столкновение автобуса с грузовиком произошло по касательной. Из-за аварии троих пассажиров посекло осколками стекла. На месте происшествия работает следственно-оперативная группа УМВД по Хабаровскому краю"", - сказала Мироненко.",месте происшествия,УМВД по Хабаровскому краю,False,False
"Танкер, ходивший под флагом Антигуа и Барбуды, захвачен пиратами в территориальных водах Сомали. Как сообщили представители властей карибского государства, нападение произошло во вторник, 5 мая.",представители властей карибского государства,пиратами,False,False
"Собеседник издания также предположил, что генерал долго не задержится в Израиле. ""У нас очень хорошие отношения с Киевом, и мы намерены сотрудничать с его правительством"", - сказал источник в МВД.",издания,МВД,False,False
"Издание ""Новая газета"" изложило скандальные результаты журналистского расследования на предмет участия высокопоставленных футбольных чиновников в агентской деятельности. Как утверждается, главным ""контролером"" российского трансферного рынка в обход всех существующих норм является глава Российской футбольной премьер-лиги и вице-президент Российского футбольного союза Сергей Прядкин.",высокопоставленных футбольных чиновников,Российской футбольной премьер-лиги,False,False
"Министр отметил, что украинские и российские дипломаты ""блестяще справились с предотвращением конфликта"", связанного с оформлением верительных грамот нового посла РФ Михаила Зурабова. Напомним, 25 января Зурабов прилетел в Киев и в тот же день вручил Порошенко копии верительных грамот на имя действующего президента страны Виктора Ющенко. Назначение посла произошло еще в августе 2009 года, однако его приезд в Киев был отложен из-за ухудшения отношений между странами, в чем российское руководство обвиняет президента Украины.",Зурабов,Министр,False,False
"Как уточняют ""Ведомости"", в суде представитель истца, член Общественной палаты Илья Ремесло заявил, что его доверитель живет в глухой деревне. Он решил сделать пожертвование после того, как посмотрел несколько роликов Навального, однако позже выяснил, что ""Навальный нигде не работает, тратит деньги на поездки за границу и не может баллотироваться на пост президента"". По данным издания, Костенко также подал заявление в правоохранительные органы с требованием привлечь оппозиционера к уголовной ответственности за мошенничество.",оппозиционера,его доверитель,False,False
"По словам местных жителей, как раз с 2008 года на данном земельном участке и началась стройка. Любознательные граждане быстро выяснили, что собралась ""Версия"" построить в их славном тихом поселке гостинично-оздоровительный комплекс. Выяснили и удивились: для комплекса приобретенные на берегу озера гектары явно маловаты. Удивлялись до тех пор, пока вокруг стройки не вырос забор. Вокруг стройки и водоема с близлежащим к нему пляжем ""Ласковый"", которым испокон веков пользовались все желающие, включая ребятишек детского санатория ""Солнышко"".",данном земельном участке,гектары,True,False
"В Пентагоне высоко оценивают итоги состоявшихся переговоров с начальником Генерального штаба вооруженных сил России генералом армии Юрием Балуевским, который находится в США с рабочим визитом. Во вторник российский военачальник встретился, в частности, с председателем Комитета начальников штабов (КНШ) вооруженных сил США адмиралом Майклом Малленом.",Пентагоне,Комитета начальников штабов (КНШ) вооруженных сил США,False,False
"Германская прокуратура не сомневается в успешном итоге судебного процесса, указывая на обилие вещественных доказательств, в том числе автоматов Калашникова, гранатометов, пистолетов, ножей и абордажных лестниц. Тем не менее, ход процесса обещает быть напряженным, отмечает радиостанция.",пистолетов,автоматов Калашникова,False,False
"Как утверждает в письме один из читателей NEWSru.com, руководил ""Ночными волками"" байкер Рома Ангел - родной брат Хирурга, ему же якобы принадлежит прибывший в Зеленоград Hummer. По словам автора письма, не спрятавшихся в гараже байкеров ""волки"" избили и раздели, угрожая сексуальным насилием. По данным читателя, в распоряжении ""Трех дорог"" имеется видеозапись инцидента, которую уже отправили в правоохранительные органы и скоро опубликуют в интернете.","""Ночными волками""","""волки""",True,False
"Позднее Донской сообщил, что сможет опознать нападавших. В частности, он установил их по видеозаписям и аккаунтам в социальных сетях.""Это люди, которые участвовали в акциях против Pussy Riot у Хамовнического суда и срывали майки с прохожих с изображением группы. Они же были возле ""Театра.doc"". С ними был человек с большой камерой, похоже, это была камера НТВ"", - отметил директор музея.",человек с большой камерой,директор музея,False,False
"""То есть это с самого начала провокация, и человек подставной, именно чтобы его было не найти, чтобы журналисты не могли с ним поговорить - пенсионер из глухой деревни"", - уверен руководитель предвыборного штаба. Он считает целью ""провокации"" заголовки вроде ""Суд обязал Навального вернуть деньги разочаровавшемуся стороннику"", хотя ""никаким сторонником тут не пахнет"".",руководитель предвыборного штаба,пенсионер из глухой деревни,False,False
"Киевские власти собираются амнистировать жителей Донбасса, которые ""вынужденно вступили в ряды"" самопровозглашенных Донецкой и Луганской народных республик и при этом не нападали на представителей украинской армии, а выполняли функции, не связанные с насилием. Об этом в эфире телеканала ""112 Украина"" заявил глава информационного центра Службы национальной безопасности и обороны (СНБО) Украины Андрей Лысенко.",жителей Донбасса,представителей украинской армии,False,False
"В числе других мероприятий намечена церемония получения наград Сергеем Шойгу, а также его итальянским коллегой - руководителем департамента гражданской обороны при правительстве Италии Гуидо Бертолазо, от президента России и премьер-министра Италии ""за вклад в развитие дружбы и сотрудничества России и Италии"" - их ведомства совместно работали над ликвидацией последствий землетрясения в Аквиле, где затем и был проведен саммит.",президента России,Сергеем Шойгу,False,False
"Печерский районный суд Киева приговорил к пяти годам лишения свободы с отсрочкой исполнения приговора на три года троих членов международной банды хакеров - разработчиков и распространителей опаснейшего трояна Carberp, сообщает Служба безопасности Украины. В числе осужденных - организатор группировки, гражданин России, отмечается в сообщении.",международной банды хакеров,группировки,True,False
"Люберецкий горсуд не впервые принимает неоднозначные решения, связанные с хищением земель племзавода ""Петровский"", напоминает ""Коммерсант"". В августе 2011 года в этом суде по обвинению в приготовлении к сбыту наркотиков к восьми годам заключения был приговорен адвокат Артур Прель, являвшийся одним из инициаторов возбуждения уголовного дела в отношении Василия Дупака. В кармане у адвоката Преля, остановленного на посту ДПС при въезде в Люберцы, были найдены 15 граммов амфетамина, расфасованные в три пакетика. ""Мой сын отстаивал права простых людей на очень дорогую землю в нашей Малаховке, которую похитил Дупак, и делал это очень эффективно, за что и оказался в заключении"", - заявила газете мать осужденного Ирина Прель.",Василия Дупака,адвоката Преля,False,False
